"","Yearly.Salary","Player.Name","Position","Nationality","team.y","Age","X90s","goal.90","PKatt","CrdY","CrdR","G.PK","SoT.","Sh.90","SoT.90","G.Sh","Dist","FK","total.completed","X.total..completed.","short.","X.medium","long..","SCA90","PassDead","Drib","Sh.y","Fld","Def","GCA","GCA90","TklW","Att.3rd.x","Past","Press.att","Pass","Err","Def.Pen","X.Pl","Megs","CPA","Mis","X2CrdY","Off","Crs","Won","Lost","Won.","PK"
"201",2080000,"German Pezzella","D","Argentina","acf-fiorentina",29,30.5,1,0,5,"No",0.03,11.1,0.59,0.07,0.06,9.7,0,993,87.5,89.6,92.8,72.9,0.23,0,0,1,"Equal and under",0,1,0.03,26,1,18,10,24,1,178,1,0,0,9,0,4,4,73,45,61.9,"No"
"202",2236000,"Gervinho","ST","Ivory Coast","parma-calcio-1913",33,22.5,5,0,0,"No",0.22,37.5,1.43,0.53,0.16,14.7,0,444,81.9,87.4,84.5,66.7,2.54,0,11,1,"Equal and under",0,3,0.13,4,0,11,79,8,0,5,49,5,43,43,0,20,20,0,7,0,"No"
"203",2600000,"Giacomo Bonaventura","M","Italy","acf-fiorentina",30,25.1,3,0,5,"No",0.12,25.6,1.72,0.44,0.07,19.6,1,774,80.6,87.6,84.8,60.9,2.23,4,4,4,"Equal and under",1,7,0.28,29,6,31,76,32,0,36,36,2,5,32,0,7,20,27,38,41.5,"No"
"204",166400,"Giacomo Raspadori","ST","Italy","u.s.-sassuolo",20,13.7,6,0,1,"No",0.44,52.2,1.68,0.88,0.26,13.6,1,276,78.6,90.5,78.2,55.6,4.38,10,3,0,"Over",2,8,0.58,2,4,7,152,5,0,18,15,1,12,29,0,4,11,1,9,10,"No"
"206",1092000,"Gian Marco Ferrari","D","Italy","u.s.-sassuolo",28,33.5,0,0,7,"No",0,20.8,0.72,0.15,0,12.1,0,2515,92.7,95,96.2,76.6,1.05,1,0,4,"Equal and under",1,5,0.15,26,3,15,21,28,1,487,5,1,2,9,0,0,3,81,46,63.8,"No"
"207",1092000,"Giangiacomo Magnani","D","Italy","hellas-verona",24,16.8,0,0,8,"No",0,15.4,0.77,0.12,0,17.7,0,471,79.8,85.4,85.2,67.6,0.48,0,1,0,"Equal and under",1,0,0,12,1,7,8,17,3,116,3,0,1,8,0,0,1,87,37,70.2,"No"
"208",728000,"Gianluca Caprari","ST","Italy","benevento",26,20.7,5,1,4,"Yes",0.24,31.9,2.27,0.72,0.11,20.7,7,501,72,87.2,74.8,47.8,3.62,17,9,8,"Over",2,9,0.43,16,6,22,84,25,0,11,51,5,18,48,0,9,32,4,32,11.1,"Yes"
"209",166400,"Gianluca Frabotta","D","Italy","juventus",21,7.7,0,0,5,"No",0,50,0.52,0.26,0,17.1,0,403,83.3,90.3,88.1,55.8,1.96,1,1,0,"Equal and under",0,2,0.26,6,1,10,24,13,0,23,5,0,3,6,0,0,31,13,15,46.4,"No"
"210",2756000,"Gianluca Lapadula","ST","Peru","benevento",30,28.5,8,1,2,"No",0.28,37.3,2.63,0.98,0.11,15.5,5,344,70.9,75.9,73.4,68.2,2.35,0,2,7,"Over",3,9,0.32,20,12,18,168,12,0,19,13,1,25,72,0,34,17,40,98,29,"Yes"
"211",3432000,"Gianluca Mancini","D","Italy","as-roma",24,31.7,4,0,10,"No",0.13,41.4,0.92,0.38,0.14,12.1,0,1751,88.1,92.5,93.1,72.6,0.92,0,0,3,"Equal and under",2,3,0.09,40,5,19,29,32,0,241,13,0,2,8,0,2,10,62,34,64.6,"No"
"213",728000,"Gianluca Scamacca","ST","Italy","genoa-cfc",21,15,8,2,1,"No",0.4,34.8,3.06,1.07,0.13,16.9,1,239,67.1,75.4,62.3,64.3,2,0,2,3,"Equal and under",2,4,0.27,11,7,13,100,10,0,18,14,1,7,40,0,10,13,43,48,47.3,"Yes"
"216",5928000,"Giorgio Chiellini","D","Italy","juventus",35,15.4,0,0,4,"No",0,0,0.39,0,0,10.8,0,1004,91.9,97.2,95.8,78.7,0.71,0,0,1,"Equal and under",0,2,0.13,11,0,9,3,11,1,185,3,0,0,0,0,1,1,36,16,69.2,"No"
"217",624000,"Giorgos Kyriakopoulos","D","Greece","u.s.-sassuolo",24,16.2,1,0,3,"Yes",0.06,58.3,1.48,0.87,0.04,21.9,1,844,83.3,91.9,87.4,50.5,1.85,0,3,2,"Equal and under",1,1,0.06,26,7,17,38,24,1,64,31,1,6,20,1,3,49,20,23,46.5,"No"
"218",3952000,"Giovanni Di Lorenzo","D","Italy","napoli",26,36,3,0,11,"No",0.08,38.7,0.86,0.33,0.1,11.9,0,2233,87.2,93,90.2,70.9,2.86,5,7,3,"Equal and under",2,17,0.47,57,8,40,85,52,0,123,32,7,13,25,0,3,58,58,44,56.9,"No"
"219",2600000,"Giovanni Simeone","ST","Argentina","cagliari",24,19.3,6,0,1,"No",0.31,30.2,2.22,0.67,0.14,13.3,0,253,73.8,80.9,75.6,63.6,1.6,0,6,3,"Equal and under",1,3,0.16,15,5,20,170,23,0,19,22,2,11,47,0,18,9,24,81,22.9,"No"
"220",374400,"Giulio Maggiore","M","Italy","spezia-calcio",22,24.6,3,0,3,"No",0.12,35.9,1.59,0.57,0.08,15.8,0,578,70.1,79,73.1,49.6,1.46,1,2,2,"Equal and under",4,5,0.2,48,9,30,112,31,0,37,21,1,9,37,0,4,24,33,29,53.2,"No"
"221",62400,"Giuseppe Caso","M","Italy","genoa-cfc",21,0.6,0,0,0,"No",0,0,0,0,0,0,0,9,52.9,75,66.7,0,1.91085121086884,0,0,0,"Equal and under",0,1,0.251564196212351,0,0,1,2,1,0,1,1,0,1,3,0,0,1,1,1,50,"No"
"222",322400,"Giuseppe Cuomo","D","Italy","crotone",22,8.9,0,0,4,"No",0,0,0.22,0,0,8.1,0,416,82.4,89.7,91.7,53.2,0.22,0,0,0,"Equal and under",0,0,0,14,0,9,9,12,0,54,5,0,0,1,0,0,0,24,9,72.7,"No"
"223",166400,"Giuseppe Di Serio","ST","Italy","benevento",19,3.2,0,0,1,"No",0,40,1.54,0.62,0,15.5,0,53,69.7,85,60.9,50,2.16,0,0,2,"Equal and under",0,1,0.31,2,0,5,19,4,0,3,4,0,3,10,0,2,2,11,12,47.8,"No"
"224",832000,"Giuseppe Pezzella","D","Italy","parma-calcio-1913",22,20.3,1,0,7,"No",0.05,28.6,0.34,0.1,0.14,23.9,0,768,78.3,89,84.3,58.9,1.67,2,2,0,"Equal and under",2,6,0.3,25,4,19,35,37,0,89,34,2,8,10,0,0,61,20,14,58.8,"No"
"225",1716000,"Gonzalo Villar","M","Spain","as-roma",22,20.7,0,0,7,"No",0,10,0.48,0.05,0,21.5,0,1152,89.6,91.1,92.9,81.5,1.5,1,0,1,"Equal and under",2,4,0.19,32,9,42,69,22,0,32,34,1,9,16,0,0,9,27,20,57.4,"No"
"226",884000,"Goran Pandev","ST","North Macedonia","genoa-cfc",37,15.6,7,1,5,"No",0.38,52.6,1.22,0.64,0.32,15.4,0,348,77.7,85.8,77.8,58.5,2.18,1,0,1,"Equal and under",0,7,0.45,5,2,2,89,11,1,8,12,1,6,48,0,7,10,17,39,30.4,"Yes"
"227",1508000,"Gregoire Defrel","ST","France","u.s.-sassuolo",29,14.9,3,0,1,"No",0.2,40.9,1.48,0.61,0.14,16.3,0,373,87.6,91.6,87.9,76,2.56,1,1,1,"Equal and under",1,5,0.34,12,8,7,99,15,1,8,15,0,2,25,0,5,7,8,27,22.9,"No"
"229",4264000,"Hakan Calhanoglu","M","Turkey","ac-milan",26,29,4,1,4,"No",0.1,27.4,2.89,0.79,0.04,23,16,1273,77.4,87.8,82.2,56.8,5.99,55,3,10,"Over",1,19,0.65,13,6,25,131,35,1,31,36,3,25,56,0,3,62,12,38,24,"Yes"
"230",884000,"Hamed Junior Traore","M","Ivory Coast","u.s.-sassuolo",20,19.9,5,0,6,"No",0.25,31.8,2.21,0.7,0.11,17.1,1,655,76.3,85.4,76.9,55,3.47,11,5,2,"Equal and under",2,5,0.25,24,11,18,115,16,1,18,49,8,10,41,0,4,26,14,22,38.9,"No"
